3,5,"(1-1, 1-5, 2-2, 2-5, 3-3, 3-5, 4-4, 4-5, 5-1, 5-2, 5-3, 5-4)","((1-1, (2, 3, 4)), (1-5, 1), (2-2, (1, 3, 4)), (2-5, 2), (3-3, (1, 2, 4)), (3-5, 3), (4-4, (1, 2, 3)), (4-5, 4), (5-1, 1), (5-2, 2), (5-3, 3), (5-4, 4))","((1-2, 1-3, 1-4), (1-2, 2-3, 2-4), (1-3, 2-3, 3-4), (1-4, 2-4, 3-4), (1-2, 1-3, 1-4, 2-3, 2-4, 3-4))"
4,11,"(1-1, 1-5, 1-6, 2-2, 2-5, 2-7, 3-3, 3-6, 3-8, 4-4, 4-7, 4-8, 5-1, 5-2, 5-5, 5-10, 6-1, 6-3, 6-6, 6-11, 9-10, 9-11, 7-2, 7-4, 7-7, 7-11, 8-3, 8-4, 8-8, 8-10, 10-5, 10-9, 10-8, 11-6, 11-9, 11-7)","((1-1, (3, 4)), (1-5, 2), (1-6, 1), (2-2, (2, 3)), (2-5, 4), (2-7, 1), (3-3, (1, 4)), (3-6, 3), (3-8, 2), (4-4, (1, 2)), (4-7, 3), (4-8, 4), (5-1, 2), (5-2, 4), (5-5, 3), (5-10, 1), (6-1, 1), (6-3, 3), (6-6, 4), (6-11, 2), (7-2, 1), (7-4, 3), (7-7, 2), (7-11, 4), (8-3, 2), (8-4, 4), (8-8, 1), (8-10, 3), (9-10, (2, 4)), (9-11, (1, 3)), (10-5, 1), (10-8, 3), (10-9, (2, 4)), (11-6, 2), (11-7, 4), (11-9, (1, 3)))","((1-2, 1-3, 2-4), (1-3, 1-4, 2-4), (1-3, 2-3, 2-4), (1-3, 2-4, 3-4), (1-2, 1-3, 1-4, 2-4), (1-2, 1-3, 2-3, 2-4), (1-3, 1-4, 2-4, 3-4), (1-3, 2-3, 2-4, 3-4), (1-2, 1-4, 2-3, 3-4), (1-2, 1-3, 1-4, 2-3, 3-4), (1-2, 1-4, 2-3, 2-4, 3-4))"
